Unnamed: 0,amount,Conc,elution,res,thrp,priority
2217,0.75,3.0,14,PENDING,PENDING,0.0
2216,0.75,3.0,15,PENDING,PENDING,0.0
2215,0.75,3.0,16,PENDING,PENDING,0.0
2214,0.75,3.5,5,PENDING,PENDING,0.0
2213,0.75,3.5,6,PENDING,PENDING,0.0
2212,0.75,3.5,7,PENDING,PENDING,0.0
2211,0.75,3.5,8,PENDING,PENDING,0.0
2210,0.75,3.5,9,PENDING,PENDING,0.0
2209,0.75,3.5,10,PENDING,PENDING,0.0
2208,0.75,3.5,11,PENDING,PENDING,0.0
2207,0.75,3.5,12,PENDING,PENDING,0.0
2206,0.75,3.5,13,PENDING,PENDING,0.0
2205,0.75,3.5,14,PENDING,PENDING,0.0
2204,0.75,3.5,15,PENDING,PENDING,0.0
2203,0.75,3.5,16,PENDING,PENDING,0.0
2202,0.75,4.0,5,PENDING,PENDING,0.0
2201,0.75,4.0,6,PENDING,PENDING,0.0
2200,0.75,4.0,7,PENDING,PENDING,0.0
2199,0.75,4.0,8,PENDING,PENDING,0.0
2198,0.75,4.0,9,PENDING,PENDING,0.0
2197,0.75,4.0,10,PENDING,PENDING,0.0
2196,0.75,4.0,11,PENDING,PENDING,0.0
2195,0.75,4.0,12,PENDING,PENDING,0.0
2194,0.75,4.0,13,PENDING,PENDING,0.0
2193,0.75,4.0,14,PENDING,PENDING,0.0
2192,0.75,4.0,15,PENDING,PENDING,0.0
2191,0.75,4.0,16,PENDING,PENDING,0.0
2190,0.75,4.5,5,PENDING,PENDING,0.0
2189,0.75,4.5,6,PENDING,PENDING,0.0
2188,0.75,4.5,7,PENDING,PENDING,0.0
2187,0.75,4.5,8,PENDING,PENDING,0.0
2186,0.75,4.5,9,PENDING,PENDING,0.0
2185,0.75,4.5,10,PENDING,PENDING,0.0
2184,0.75,4.5,11,PENDING,PENDING,0.0
2183,0.75,4.5,12,PENDING,PENDING,0.0
2182,0.75,4.5,13,PENDING,PENDING,0.0
2181,0.75,4.5,14,PENDING,PENDING,0.0
2180,0.75,4.5,15,PENDING,PENDING,0.0
2179,0.75,4.5,16,PENDING,PENDING,0.0
2178,0.75,5.0,5,PENDING,PENDING,0.0
2177,0.75,5.0,6,PENDING,PENDING,0.0
2176,0.75,5.0,7,PENDING,PENDING,0.0
2175,0.75,5.0,8,PENDING,PENDING,0.0
2174,0.75,5.0,9,PENDING,PENDING,0.0
2173,0.75,5.0,10,PENDING,PENDING,0.0
2172,0.75,5.0,11,PENDING,PENDING,0.0
2171,0.75,5.0,12,PENDING,PENDING,0.0
2170,0.75,5.0,13,PENDING,PENDING,0.0
2169,0.75,5.0,14,PENDING,PENDING,0.0
2168,0.75,5.0,15,PENDING,PENDING,0.0
2167,0.75,5.0,16,PENDING,PENDING,0.0
2166,0.75,5.5,5,PENDING,PENDING,0.0
2165,0.75,5.5,6,PENDING,PENDING,0.0
2164,0.75,5.5,7,PENDING,PENDING,0.0
2163,0.75,5.5,8,PENDING,PENDING,0.0
2162,0.75,5.5,9,PENDING,PENDING,0.0
2161,0.75,5.5,10,PENDING,PENDING,0.0
2160,0.75,5.5,11,PENDING,PENDING,0.0
2159,0.75,5.5,12,PENDING,PENDING,0.0
2158,0.75,5.5,13,PENDING,PENDING,0.0
2157,0.75,5.5,14,PENDING,PENDING,0.0
2156,0.75,5.5,15,PENDING,PENDING,0.0
2155,0.75,5.5,16,PENDING,PENDING,0.0
2154,0.75,6.0,5,PENDING,PENDING,0.0
2153,0.75,6.0,6,PENDING,PENDING,0.0
2152,0.75,6.0,7,PENDING,PENDING,0.0
2151,0.75,6.0,8,PENDING,PENDING,0.0
2150,0.75,6.0,9,PENDING,PENDING,0.0
2149,0.75,6.0,10,PENDING,PENDING,0.0
2148,0.75,6.0,11,PENDING,PENDING,0.0
2147,0.75,6.0,12,PENDING,PENDING,0.0
2146,0.75,6.0,13,PENDING,PENDING,0.0
2145,0.75,6.0,14,PENDING,PENDING,0.0
2144,0.75,6.0,15,PENDING,PENDING,0.0
2143,0.75,6.0,16,PENDING,PENDING,0.0
2142,0.75,6.5,5,PENDING,PENDING,0.0
2141,0.75,6.5,6,PENDING,PENDING,0.0
2140,0.75,6.5,7,PENDING,PENDING,0.0
2139,0.75,6.5,8,PENDING,PENDING,0.0
2138,0.75,6.5,9,PENDING,PENDING,0.0
2137,0.75,6.5,10,PENDING,PENDING,0.0
2136,0.75,6.5,11,PENDING,PENDING,0.0
2135,0.75,6.5,12,PENDING,PENDING,0.0
2134,0.75,6.5,13,PENDING,PENDING,0.0
2133,0.75,6.5,14,PENDING,PENDING,0.0
2132,0.75,6.5,15,PENDING,PENDING,0.0
2131,0.75,6.5,16,PENDING,PENDING,0.0
2130,0.75,7.0,5,PENDING,PENDING,0.0
2129,0.75,7.0,6,PENDING,PENDING,0.0
2128,0.75,7.0,7,PENDING,PENDING,0.0
2127,0.75,7.0,8,PENDING,PENDING,0.0
2126,0.75,7.0,9,PENDING,PENDING,0.0
2125,0.75,7.0,10,PENDING,PENDING,0.0
2124,0.75,7.0,11,PENDING,PENDING,0.0
2123,0.75,7.0,12,PENDING,PENDING,0.0
2122,0.75,7.0,13,PENDING,PENDING,0.0
2121,0.75,7.0,14,PENDING,PENDING,0.0
2120,0.75,7.0,15,PENDING,PENDING,0.0
2119,0.75,7.0,16,PENDING,PENDING,0.0
2118,0.75,7.5,5,PENDING,PENDING,0.0
2117,0.75,7.5,6,PENDING,PENDING,0.0
2116,0.75,7.5,7,PENDING,PENDING,0.0
2115,0.75,7.5,8,PENDING,PENDING,0.0
2114,0.75,7.5,9,PENDING,PENDING,0.0
2113,0.75,7.5,10,PENDING,PENDING,0.0
2112,0.75,7.5,11,PENDING,PENDING,0.0
2111,0.75,7.5,12,PENDING,PENDING,0.0
2110,0.75,7.5,13,PENDING,PENDING,0.0
2109,0.75,7.5,14,PENDING,PENDING,0.0
2108,0.75,7.5,15,PENDING,PENDING,0.0
2107,0.75,7.5,16,PENDING,PENDING,0.0
2106,0.75,8.0,5,PENDING,PENDING,0.0
2105,0.75,8.0,6,PENDING,PENDING,0.0
2104,0.75,8.0,7,PENDING,PENDING,0.0
2103,0.75,8.0,8,PENDING,PENDING,0.0
2102,0.75,8.0,9,PENDING,PENDING,0.0
2101,0.75,8.0,10,PENDING,PENDING,0.0
2100,0.75,8.0,11,PENDING,PENDING,0.0
2099,0.75,8.0,12,PENDING,PENDING,0.0
2098,0.75,8.0,13,PENDING,PENDING,0.0
2097,0.75,8.0,14,PENDING,PENDING,0.0
2096,0.75,8.0,15,PENDING,PENDING,0.0
2095,0.75,8.0,16,PENDING,PENDING,0.0
2094,0.75,8.5,5,PENDING,PENDING,0.0
2093,0.75,8.5,6,PENDING,PENDING,0.0
2092,0.75,8.5,7,PENDING,PENDING,0.0
2091,0.75,8.5,8,PENDING,PENDING,0.0
2090,0.75,8.5,9,PENDING,PENDING,0.0
2089,0.75,8.5,10,PENDING,PENDING,0.0
2088,0.75,8.5,11,PENDING,PENDING,0.0
2087,0.75,8.5,12,PENDING,PENDING,0.0
2086,0.75,8.5,13,PENDING,PENDING,0.0
2085,0.75,8.5,14,PENDING,PENDING,0.0
2084,0.75,8.5,15,PENDING,PENDING,0.0
2083,0.75,8.5,16,PENDING,PENDING,0.0
2082,0.75,9.0,5,PENDING,PENDING,0.0
2081,0.75,9.0,6,PENDING,PENDING,0.0
2080,0.75,9.0,7,PENDING,PENDING,0.0
2079,0.75,9.0,8,PENDING,PENDING,0.0
2078,0.75,9.0,9,PENDING,PENDING,0.0
2077,0.75,9.0,10,PENDING,PENDING,0.0
2076,0.75,9.0,11,PENDING,PENDING,0.0
2075,0.75,9.0,12,PENDING,PENDING,0.0
2074,0.75,9.0,13,PENDING,PENDING,0.0
2073,0.75,9.0,14,PENDING,PENDING,0.0
2072,0.75,9.0,15,PENDING,PENDING,0.0
2071,0.75,9.0,16,PENDING,PENDING,0.0
2070,0.75,9.5,5,PENDING,PENDING,0.0
2069,0.75,9.5,6,PENDING,PENDING,0.0
2068,0.75,9.5,7,PENDING,PENDING,0.0
2067,0.75,9.5,8,PENDING,PENDING,0.0
2066,0.75,9.5,9,PENDING,PENDING,0.0
2065,0.75,9.5,10,PENDING,PENDING,0.0
2064,0.75,9.5,11,PENDING,PENDING,0.0
2063,0.75,9.5,12,PENDING,PENDING,0.0
2062,0.75,9.5,13,PENDING,PENDING,0.0
2061,0.75,9.5,14,PENDING,PENDING,0.0
2060,0.75,9.5,15,PENDING,PENDING,0.0
2059,0.75,9.5,16,PENDING,PENDING,0.0
2058,0.75,10.0,5,PENDING,PENDING,0.0
2057,0.75,10.0,6,PENDING,PENDING,0.0
2056,0.75,10.0,7,PENDING,PENDING,0.0
2055,0.75,10.0,8,PENDING,PENDING,0.0
2054,0.75,10.0,9,PENDING,PENDING,0.0
2053,0.75,10.0,10,PENDING,PENDING,0.0
2052,0.75,10.0,11,PENDING,PENDING,0.0
2051,0.75,10.0,12,PENDING,PENDING,0.0
2050,0.75,10.0,13,PENDING,PENDING,0.0
2049,0.75,10.0,14,PENDING,PENDING,0.0
2048,0.75,10.0,15,PENDING,PENDING,0.0
2047,0.75,10.0,16,PENDING,PENDING,0.0
2046,1.0,1.0,5,PENDING,PENDING,0.0
2045,1.0,1.0,6,PENDING,PENDING,0.0
2044,1.0,1.0,7,PENDING,PENDING,0.0
2043,1.0,1.0,8,PENDING,PENDING,0.0
2042,1.0,1.0,9,PENDING,PENDING,0.0
2041,1.0,1.0,10,PENDING,PENDING,0.0
2040,1.0,1.0,11,PENDING,PENDING,0.0
2039,1.0,1.0,12,PENDING,PENDING,0.0
2038,1.0,1.0,13,PENDING,PENDING,0.0
2037,1.0,1.0,14,PENDING,PENDING,0.0
2036,1.0,1.0,15,PENDING,PENDING,0.0
2035,1.0,1.0,16,PENDING,PENDING,0.0
2034,1.0,1.5,5,PENDING,PENDING,0.0
2033,1.0,1.5,6,PENDING,PENDING,0.0
2032,1.0,1.5,7,PENDING,PENDING,0.0
2031,1.0,1.5,8,PENDING,PENDING,0.0
2030,1.0,1.5,9,PENDING,PENDING,0.0
2029,1.0,1.5,10,PENDING,PENDING,0.0
2028,1.0,1.5,11,PENDING,PENDING,0.0
2027,1.0,1.5,12,PENDING,PENDING,0.0
2026,1.0,1.5,13,PENDING,PENDING,0.0
2025,1.0,1.5,14,PENDING,PENDING,0.0
2024,1.0,1.5,15,PENDING,PENDING,0.0
2023,1.0,1.5,16,PENDING,PENDING,0.0
2022,1.0,2.0,5,PENDING,PENDING,0.0
2021,1.0,2.0,6,PENDING,PENDING,0.0
2020,1.0,2.0,7,PENDING,PENDING,0.0
2019,1.0,2.0,8,PENDING,PENDING,0.0
2018,1.0,2.0,9,PENDING,PENDING,0.0
2017,1.0,2.0,10,PENDING,PENDING,0.0
2016,1.0,2.0,11,PENDING,PENDING,0.0
2015,1.0,2.0,12,PENDING,PENDING,0.0
2014,1.0,2.0,13,PENDING,PENDING,0.0
2013,1.0,2.0,14,PENDING,PENDING,0.0
2012,1.0,2.0,15,PENDING,PENDING,0.0
2011,1.0,2.0,16,PENDING,PENDING,0.0
2010,1.0,2.5,5,PENDING,PENDING,0.0
2009,1.0,2.5,6,PENDING,PENDING,0.0
2008,1.0,2.5,7,PENDING,PENDING,0.0
2007,1.0,2.5,8,PENDING,PENDING,0.0
2006,1.0,2.5,9,PENDING,PENDING,0.0
2005,1.0,2.5,10,PENDING,PENDING,0.0
2004,1.0,2.5,11,PENDING,PENDING,0.0
2003,1.0,2.5,12,PENDING,PENDING,0.0
2002,1.0,2.5,13,PENDING,PENDING,0.0
2001,1.0,2.5,14,PENDING,PENDING,0.0
2000,1.0,2.5,15,PENDING,PENDING,0.0
1999,1.0,2.5,16,PENDING,PENDING,0.0
1998,1.0,3.0,5,PENDING,PENDING,0.0
1997,1.0,3.0,6,PENDING,PENDING,0.0
1996,1.0,3.0,7,PENDING,PENDING,0.0
1995,1.0,3.0,8,PENDING,PENDING,0.0
1994,1.0,3.0,9,PENDING,PENDING,0.0
1993,1.0,3.0,10,PENDING,PENDING,0.0
1992,1.0,3.0,11,PENDING,PENDING,0.0
1991,1.0,3.0,12,PENDING,PENDING,0.0
1990,1.0,3.0,13,PENDING,PENDING,0.0
1989,1.0,3.0,14,PENDING,PENDING,0.0
1988,1.0,3.0,15,PENDING,PENDING,0.0
1987,1.0,3.0,16,PENDING,PENDING,0.0
1986,1.0,3.5,5,PENDING,PENDING,0.0
1985,1.0,3.5,6,PENDING,PENDING,0.0
1984,1.0,3.5,7,PENDING,PENDING,0.0
1983,1.0,3.5,8,PENDING,PENDING,0.0
1982,1.0,3.5,9,PENDING,PENDING,0.0
1981,1.0,3.5,10,PENDING,PENDING,0.0
1980,1.0,3.5,11,PENDING,PENDING,0.0
1979,1.0,3.5,12,PENDING,PENDING,0.0
1978,1.0,3.5,13,PENDING,PENDING,0.0
1977,1.0,3.5,14,PENDING,PENDING,0.0
1976,1.0,3.5,15,PENDING,PENDING,0.0
1975,1.0,3.5,16,PENDING,PENDING,0.0
1974,1.0,4.0,5,PENDING,PENDING,0.0
1973,1.0,4.0,6,PENDING,PENDING,0.0
1972,1.0,4.0,7,PENDING,PENDING,0.0
1971,1.0,4.0,8,PENDING,PENDING,0.0
1970,1.0,4.0,9,PENDING,PENDING,0.0
1969,1.0,4.0,10,PENDING,PENDING,0.0
1968,1.0,4.0,11,PENDING,PENDING,0.0
1967,1.0,4.0,13,PENDING,PENDING,0.0
1966,1.0,4.0,14,PENDING,PENDING,0.0
1965,1.0,4.0,15,PENDING,PENDING,0.0
1964,1.0,4.0,16,PENDING,PENDING,0.0
1963,1.0,4.5,5,PENDING,PENDING,0.0
1962,1.0,4.5,6,PENDING,PENDING,0.0
1961,1.0,4.5,7,PENDING,PENDING,0.0
1960,1.0,4.5,8,PENDING,PENDING,0.0
1959,1.0,4.5,9,PENDING,PENDING,0.0
1958,1.0,4.5,10,PENDING,PENDING,0.0
1957,1.0,4.5,11,PENDING,PENDING,0.0
1956,1.0,4.5,12,PENDING,PENDING,0.0
1955,1.0,4.5,13,PENDING,PENDING,0.0
1954,1.0,4.5,14,PENDING,PENDING,0.0
1953,1.0,4.5,15,PENDING,PENDING,0.0
1952,1.0,4.5,16,PENDING,PENDING,0.0
1951,1.0,5.0,5,PENDING,PENDING,0.0
1950,1.0,5.0,6,PENDING,PENDING,0.0
1949,1.0,5.0,7,PENDING,PENDING,0.0
1948,1.0,5.0,8,PENDING,PENDING,0.0
1947,1.0,5.0,9,PENDING,PENDING,0.0
1946,1.0,5.0,10,PENDING,PENDING,0.0
1945,1.0,5.0,11,PENDING,PENDING,0.0
1944,1.0,5.0,12,PENDING,PENDING,0.0
1943,1.0,5.0,13,PENDING,PENDING,0.0
1942,1.0,5.0,14,PENDING,PENDING,0.0
1941,1.0,5.0,15,PENDING,PENDING,0.0
1940,1.0,5.0,16,PENDING,PENDING,0.0
1939,1.0,5.5,5,PENDING,PENDING,0.0
1938,1.0,5.5,6,PENDING,PENDING,0.0
1937,1.0,5.5,7,PENDING,PENDING,0.0
1936,1.0,5.5,8,PENDING,PENDING,0.0
1935,1.0,5.5,9,PENDING,PENDING,0.0
1934,1.0,5.5,10,PENDING,PENDING,0.0
1933,1.0,5.5,11,PENDING,PENDING,0.0
1932,1.0,5.5,12,PENDING,PENDING,0.0
1931,1.0,5.5,13,PENDING,PENDING,0.0
1930,1.0,5.5,14,PENDING,PENDING,0.0
1929,1.0,5.5,15,PENDING,PENDING,0.0
1928,1.0,5.5,16,PENDING,PENDING,0.0
1927,1.0,6.0,5,PENDING,PENDING,0.0
1926,1.0,6.0,6,PENDING,PENDING,0.0
1925,1.0,6.0,7,PENDING,PENDING,0.0
1924,1.0,6.0,8,PENDING,PENDING,0.0
1923,1.0,6.0,9,PENDING,PENDING,0.0
1922,1.0,6.0,10,PENDING,PENDING,0.0
1921,1.0,6.0,11,PENDING,PENDING,0.0
1920,1.0,6.0,12,PENDING,PENDING,0.0
1919,1.0,6.0,13,PENDING,PENDING,0.0
1918,1.0,6.0,14,PENDING,PENDING,0.0
1917,1.0,6.0,15,PENDING,PENDING,0.0
1916,1.0,6.0,16,PENDING,PENDING,0.0
1915,1.0,6.5,5,PENDING,PENDING,0.0
1914,1.0,6.5,6,PENDING,PENDING,0.0
1913,1.0,6.5,7,PENDING,PENDING,0.0
1912,1.0,6.5,8,PENDING,PENDING,0.0
1911,1.0,6.5,9,PENDING,PENDING,0.0
1910,1.0,6.5,10,PENDING,PENDING,0.0
1909,1.0,6.5,11,PENDING,PENDING,0.0
1908,1.0,6.5,12,PENDING,PENDING,0.0
1907,1.0,6.5,13,PENDING,PENDING,0.0
1906,1.0,6.5,14,PENDING,PENDING,0.0
1905,1.0,6.5,15,PENDING,PENDING,0.0
1904,1.0,6.5,16,PENDING,PENDING,0.0
1903,1.0,7.0,5,PENDING,PENDING,0.0
1902,1.0,7.0,6,PENDING,PENDING,0.0
1901,1.0,7.0,7,PENDING,PENDING,0.0
1900,1.0,7.0,8,PENDING,PENDING,0.0
1899,1.0,7.0,9,PENDING,PENDING,0.0
1898,1.0,7.0,10,PENDING,PENDING,0.0
1897,1.0,7.0,11,PENDING,PENDING,0.0
1896,1.0,7.0,12,PENDING,PENDING,0.0
1895,1.0,7.0,13,PENDING,PENDING,0.0
1894,1.0,7.0,14,PENDING,PENDING,0.0
1893,1.0,7.0,15,PENDING,PENDING,0.0
1892,1.0,7.0,16,PENDING,PENDING,0.0
1891,1.0,7.5,5,PENDING,PENDING,0.0
1890,1.0,7.5,6,PENDING,PENDING,0.0
1889,1.0,7.5,7,PENDING,PENDING,0.0
1888,1.0,7.5,8,PENDING,PENDING,0.0
1887,1.0,7.5,9,PENDING,PENDING,0.0
1886,1.0,7.5,10,PENDING,PENDING,0.0
1885,1.0,7.5,11,PENDING,PENDING,0.0
1884,1.0,7.5,12,PENDING,PENDING,0.0
1883,1.0,7.5,13,PENDING,PENDING,0.0
1882,1.0,7.5,14,PENDING,PENDING,0.0
1881,1.0,7.5,15,PENDING,PENDING,0.0
1880,1.0,7.5,16,PENDING,PENDING,0.0
1879,1.0,8.0,5,PENDING,PENDING,0.0
1878,1.0,8.0,6,PENDING,PENDING,0.0
1877,1.0,8.0,7,PENDING,PENDING,0.0
1876,1.0,8.0,8,PENDING,PENDING,0.0
1875,1.0,8.0,9,PENDING,PENDING,0.0
1874,1.0,8.0,10,PENDING,PENDING,0.0
1873,1.0,8.0,11,PENDING,PENDING,0.0
1872,1.0,8.0,12,PENDING,PENDING,0.0
1871,1.0,8.0,13,PENDING,PENDING,0.0
1870,1.0,8.0,14,PENDING,PENDING,0.0
1869,1.0,8.0,15,PENDING,PENDING,0.0
1868,1.0,8.0,16,PENDING,PENDING,0.0
1867,1.0,8.5,5,PENDING,PENDING,0.0
1866,1.0,8.5,6,PENDING,PENDING,0.0
1865,1.0,8.5,7,PENDING,PENDING,0.0
1864,1.0,8.5,8,PENDING,PENDING,0.0
1863,1.0,8.5,9,PENDING,PENDING,0.0
1862,1.0,8.5,10,PENDING,PENDING,0.0
1861,1.0,8.5,11,PENDING,PENDING,0.0
1860,1.0,8.5,12,PENDING,PENDING,0.0
1859,1.0,8.5,13,PENDING,PENDING,0.0
1858,1.0,8.5,14,PENDING,PENDING,0.0
1857,1.0,8.5,15,PENDING,PENDING,0.0
1856,1.0,8.5,16,PENDING,PENDING,0.0
1855,1.0,9.0,5,PENDING,PENDING,0.0
1854,1.0,9.0,6,PENDING,PENDING,0.0
1853,1.0,9.0,7,PENDING,PENDING,0.0
1852,1.0,9.0,8,PENDING,PENDING,0.0
1851,1.0,9.0,9,PENDING,PENDING,0.0
1850,1.0,9.0,10,PENDING,PENDING,0.0
1849,1.0,9.0,11,PENDING,PENDING,0.0
1848,1.0,9.0,12,PENDING,PENDING,0.0
1847,1.0,9.0,13,PENDING,PENDING,0.0
1846,1.0,9.0,14,PENDING,PENDING,0.0
1845,1.0,9.0,15,PENDING,PENDING,0.0
1844,1.0,9.0,16,PENDING,PENDING,0.0
1843,1.0,9.5,5,PENDING,PENDING,0.0
1842,1.0,9.5,6,PENDING,PENDING,0.0
1841,1.0,9.5,8,PENDING,PENDING,0.0
1840,1.0,9.5,9,PENDING,PENDING,0.0
1839,1.0,9.5,10,PENDING,PENDING,0.0
1838,1.0,9.5,11,PENDING,PENDING,0.0
1837,1.0,9.5,12,PENDING,PENDING,0.0
1836,1.0,9.5,13,PENDING,PENDING,0.0
1835,1.0,9.5,14,PENDING,PENDING,0.0
1834,1.0,9.5,15,PENDING,PENDING,0.0
1833,1.0,9.5,16,PENDING,PENDING,0.0
1832,1.0,10.0,5,PENDING,PENDING,0.0
1831,1.0,10.0,6,PENDING,PENDING,0.0
1830,1.0,10.0,7,PENDING,PENDING,0.0
1829,1.0,10.0,8,PENDING,PENDING,0.0
1828,1.0,10.0,9,PENDING,PENDING,0.0
1827,1.0,10.0,10,PENDING,PENDING,0.0
1826,1.0,10.0,11,PENDING,PENDING,0.0
1825,1.0,10.0,12,PENDING,PENDING,0.0
1824,1.0,10.0,13,PENDING,PENDING,0.0
1823,1.0,10.0,14,PENDING,PENDING,0.0
1822,1.0,10.0,15,PENDING,PENDING,0.0
1821,1.0,10.0,16,PENDING,PENDING,0.0
1820,1.25,1.0,5,PENDING,PENDING,0.0
1819,1.25,1.0,6,PENDING,PENDING,0.0
1818,1.25,1.0,7,PENDING,PENDING,0.0
1817,1.25,1.0,8,PENDING,PENDING,0.0
1816,1.25,1.0,9,PENDING,PENDING,0.0
1815,1.25,1.0,10,PENDING,PENDING,0.0
1814,1.25,1.0,11,PENDING,PENDING,0.0
1813,1.25,1.0,12,PENDING,PENDING,0.0
1812,1.25,1.0,13,PENDING,PENDING,0.0
1811,1.25,1.0,14,PENDING,PENDING,0.0
1810,1.25,1.0,15,PENDING,PENDING,0.0
1809,1.25,1.0,16,PENDING,PENDING,0.0
1808,1.25,1.5,5,PENDING,PENDING,0.0
1807,1.25,1.5,6,PENDING,PENDING,0.0
1806,1.25,1.5,7,PENDING,PENDING,0.0
1805,1.25,1.5,8,PENDING,PENDING,0.0
1804,1.25,1.5,9,PENDING,PENDING,0.0
1803,1.25,1.5,10,PENDING,PENDING,0.0
1802,1.25,1.5,11,PENDING,PENDING,0.0
1801,1.25,1.5,12,PENDING,PENDING,0.0
1800,1.25,1.5,13,PENDING,PENDING,0.0
1799,1.25,1.5,14,PENDING,PENDING,0.0
1798,1.25,1.5,15,PENDING,PENDING,0.0
1797,1.25,1.5,16,PENDING,PENDING,0.0
1796,1.25,2.0,5,PENDING,PENDING,0.0
1795,1.25,2.0,6,PENDING,PENDING,0.0
1794,1.25,2.0,7,PENDING,PENDING,0.0
1793,1.25,2.0,8,PENDING,PENDING,0.0
1792,1.25,2.0,9,PENDING,PENDING,0.0
1791,1.25,2.0,10,PENDING,PENDING,0.0
1790,1.25,2.0,11,PENDING,PENDING,0.0
1789,1.25,2.0,12,PENDING,PENDING,0.0
1788,1.25,2.0,13,PENDING,PENDING,0.0
1787,1.25,2.0,14,PENDING,PENDING,0.0
1786,1.25,2.0,15,PENDING,PENDING,0.0
1785,1.25,2.0,16,PENDING,PENDING,0.0
1784,1.25,2.5,5,PENDING,PENDING,0.0
1783,1.25,2.5,6,PENDING,PENDING,0.0
1782,1.25,2.5,7,PENDING,PENDING,0.0
1781,1.25,2.5,8,PENDING,PENDING,0.0
1780,1.25,2.5,9,PENDING,PENDING,0.0
1779,1.25,2.5,10,PENDING,PENDING,0.0
1778,1.25,2.5,11,PENDING,PENDING,0.0
1777,1.25,2.5,12,PENDING,PENDING,0.0
1776,1.25,2.5,13,PENDING,PENDING,0.0
1775,1.25,2.5,14,PENDING,PENDING,0.0
1774,1.25,2.5,15,PENDING,PENDING,0.0
1773,1.25,2.5,16,PENDING,PENDING,0.0
1772,1.25,3.0,5,PENDING,PENDING,0.0
1771,1.25,3.0,6,PENDING,PENDING,0.0
1770,1.25,3.0,7,PENDING,PENDING,0.0
1769,1.25,3.0,8,PENDING,PENDING,0.0
1768,1.25,3.0,9,PENDING,PENDING,0.0
1767,1.25,3.0,10,PENDING,PENDING,0.0
1766,1.25,3.0,11,PENDING,PENDING,0.0
1765,1.25,3.0,12,PENDING,PENDING,0.0
1764,1.25,3.0,13,PENDING,PENDING,0.0
1763,1.25,3.0,14,PENDING,PENDING,0.0
1762,1.25,3.0,15,PENDING,PENDING,0.0
1761,1.25,3.0,16,PENDING,PENDING,0.0
1760,1.25,3.5,5,PENDING,PENDING,0.0
1759,1.25,3.5,6,PENDING,PENDING,0.0
1758,1.25,3.5,7,PENDING,PENDING,0.0
1757,1.25,3.5,8,PENDING,PENDING,0.0
1756,1.25,3.5,9,PENDING,PENDING,0.0
1755,1.25,3.5,10,PENDING,PENDING,0.0
1754,1.25,3.5,11,PENDING,PENDING,0.0
1753,1.25,3.5,12,PENDING,PENDING,0.0
1752,1.25,3.5,13,PENDING,PENDING,0.0
1751,1.25,3.5,14,PENDING,PENDING,0.0
1750,1.25,3.5,15,PENDING,PENDING,0.0
1749,1.25,3.5,16,PENDING,PENDING,0.0
1748,1.25,4.0,5,PENDING,PENDING,0.0
1747,1.25,4.0,6,PENDING,PENDING,0.0
1746,1.25,4.0,7,PENDING,PENDING,0.0
1745,1.25,4.0,8,PENDING,PENDING,0.0
1744,1.25,4.0,9,PENDING,PENDING,0.0
1743,1.25,4.0,10,PENDING,PENDING,0.0
1742,1.25,4.0,11,PENDING,PENDING,0.0
1741,1.25,4.0,12,PENDING,PENDING,0.0
1740,1.25,4.0,13,PENDING,PENDING,0.0
1739,1.25,4.0,14,PENDING,PENDING,0.0
1738,1.25,4.0,15,PENDING,PENDING,0.0
1737,1.25,4.0,16,PENDING,PENDING,0.0
1736,1.25,4.5,5,PENDING,PENDING,0.0
1735,1.25,4.5,6,PENDING,PENDING,0.0
1734,1.25,4.5,7,PENDING,PENDING,0.0
1733,1.25,4.5,8,PENDING,PENDING,0.0
1732,1.25,4.5,9,PENDING,PENDING,0.0
1731,1.25,4.5,10,PENDING,PENDING,0.0
1730,1.25,4.5,11,PENDING,PENDING,0.0
1729,1.25,4.5,12,PENDING,PENDING,0.0
1728,1.25,4.5,13,PENDING,PENDING,0.0
1727,1.25,4.5,14,PENDING,PENDING,0.0
1726,1.25,4.5,15,PENDING,PENDING,0.0
1725,1.25,4.5,16,PENDING,PENDING,0.0
1724,1.25,5.0,5,PENDING,PENDING,0.0
1723,1.25,5.0,6,PENDING,PENDING,0.0
1722,1.25,5.0,7,PENDING,PENDING,0.0
1721,1.25,5.0,8,PENDING,PENDING,0.0
1720,1.25,5.0,9,PENDING,PENDING,0.0
1719,1.25,5.0,10,PENDING,PENDING,0.0
1718,1.25,5.0,11,PENDING,PENDING,0.0
1717,1.25,5.0,12,PENDING,PENDING,0.0
1716,1.25,5.0,13,PENDING,PENDING,0.0
1715,1.25,5.0,14,PENDING,PENDING,0.0
1714,1.25,5.0,15,PENDING,PENDING,0.0
1713,1.25,5.0,16,PENDING,PENDING,0.0
1712,1.25,5.5,5,PENDING,PENDING,0.0
1711,1.25,5.5,6,PENDING,PENDING,0.0
1710,1.25,5.5,7,PENDING,PENDING,0.0
1709,1.25,5.5,8,PENDING,PENDING,0.0
1708,1.25,5.5,9,PENDING,PENDING,0.0
1707,1.25,5.5,10,PENDING,PENDING,0.0
1706,1.25,5.5,11,PENDING,PENDING,0.0
1705,1.25,5.5,12,PENDING,PENDING,0.0
1704,1.25,5.5,13,PENDING,PENDING,0.0
1703,1.25,5.5,14,PENDING,PENDING,0.0
1702,1.25,5.5,15,PENDING,PENDING,0.0
1701,1.25,5.5,16,PENDING,PENDING,0.0
